account_id,algorithm,version,created_date,target_date
17637,hmm,none,2015-05-18,2015-05-16
17637,hmm,none,2015-05-18,2015-05-17
17636,hmm,none,2015-05-09,2015-05-07
17636,hmm,none,2015-05-11,2015-05-08
17636,hmm,none,2015-05-11,2015-05-09
17636,hmm,none,2015-05-11,2015-05-10
17636,hmm,none,2015-05-13,2015-05-11
17636,hmm,none,2015-05-14,2015-05-12
17636,hmm,none,2015-05-15,2015-05-13
17636,hmm,none,2015-05-15,2015-05-14
17636,hmm,none,2015-05-16,2015-05-15
17636,hmm,none,2015-05-18,2015-05-16
17636,hmm,none,2015-05-18,2015-05-17
15355,hmm,none,2015-05-10,2015-05-07
15355,hmm,none,2015-05-10,2015-05-08
15355,hmm,none,2015-05-11,2015-05-09
15355,hmm,none,2015-05-11,2015-05-10
15355,hmm,none,2015-05-13,2015-05-11
15355,hmm,none,2015-05-14,2015-05-12
15355,hmm,none,2015-05-15,2015-05-13
19561,hmm,none,2015-05-13,2015-05-11
19561,wupang,wupang_backup_for_hmm,2015-05-12,2015-05-11
19561,wupang,wupang_backup_for_hmm,2015-05-13,2015-05-12
19561,hmm,none,2015-05-15,2015-05-13
19561,hmm,none,2015-05-15,2015-05-14
19561,hmm,none,2015-05-18,2015-05-17
19566,hmm,none,2015-05-13,2015-05-11
19566,hmm,none,2015-05-15,2015-05-12
19566,hmm,none,2015-05-15,2015-05-13
19566,hmm,none,2015-05-16,2015-05-14
17661,hmm,none,2015-05-11,2015-05-07
17661,hmm,none,2015-05-11,2015-05-08
17661,hmm,none,2015-05-11,2015-05-09
17661,hmm,none,2015-05-13,2015-05-10
17661,hmm,none,2015-05-13,2015-05-11
17661,hmm,none,2015-05-14,2015-05-12
17661,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-13
17661,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
17661,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-15
17661,hmm,none,2015-05-17,2015-05-16
15244,hmm,none,2015-05-08,2015-05-07
15244,hmm,none,2015-05-14,2015-05-13
15244,hmm,none,2015-05-17,2015-05-16
15244,hmm,none,2015-05-18,2015-05-17
17543,hmm,none,2015-05-09,2015-05-07
17543,hmm,none,2015-05-09,2015-05-08
17537,hmm,none,2015-05-15,2015-05-14
17551,hmm,none,2015-05-09,2015-05-07
17551,hmm,none,2015-05-11,2015-05-08
17551,hmm,none,2015-05-11,2015-05-09
17551,hmm,none,2015-05-12,2015-05-10
17551,hmm,none,2015-05-13,2015-05-11
17551,hmm,none,2015-05-13,2015-05-12
17551,hmm,none,2015-05-15,2015-05-13
17551,hmm,none,2015-05-17,2015-05-14
17551,hmm,none,2015-05-17,2015-05-15
17551,hmm,none,2015-05-17,2015-05-16
17551,hmm,none,2015-05-18,2015-05-17
17550,hmm,none,2015-05-09,2015-05-07
17550,hmm,none,2015-05-09,2015-05-08
17550,hmm,none,2015-05-11,2015-05-09
17550,hmm,none,2015-05-11,2015-05-10
17550,hmm,none,2015-05-13,2015-05-11
17550,hmm,none,2015-05-14,2015-05-12
17550,hmm,none,2015-05-15,2015-05-13
17550,hmm,none,2015-05-15,2015-05-14
17545,hmm,none,2015-05-09,2015-05-07
17545,hmm,none,2015-05-10,2015-05-08
17545,hmm,none,2015-05-11,2015-05-09
17545,wupang,wupang_backup_for_hmm,2015-05-10,2015-05-09
17545,hmm,none,2015-05-13,2015-05-10
17545,hmm,none,2015-05-13,2015-05-11
17545,hmm,none,2015-05-15,2015-05-12
17545,hmm,none,2015-05-15,2015-05-13
17545,hmm,none,2015-05-15,2015-05-14
17545,hmm,none,2015-05-16,2015-05-15
17545,hmm,none,2015-05-17,2015-05-16
19469,hmm,none,2015-05-12,2015-05-11
17558,hmm,none,2015-05-09,2015-05-07
17558,hmm,none,2015-05-10,2015-05-08
17558,hmm,none,2015-05-12,2015-05-09
17558,hmm,none,2015-05-13,2015-05-10
17558,hmm,none,2015-05-15,2015-05-12
17558,hmm,none,2015-05-15,2015-05-13
17558,hmm,none,2015-05-16,2015-05-15
17552,hmm,none,2015-05-09,2015-05-07
17552,hmm,none,2015-05-12,2015-05-08
17552,hmm,none,2015-05-12,2015-05-09
17552,hmm,none,2015-05-12,2015-05-10
17552,hmm,none,2015-05-16,2015-05-11
17552,hmm,none,2015-05-14,2015-05-12
17552,hmm,none,2015-05-16,2015-05-13
17552,hmm,none,2015-05-16,2015-05-14
17552,hmm,none,2015-05-18,2015-05-15
17552,hmm,none,2015-05-18,2015-05-17
15259,hmm,none,2015-05-09,2015-05-07
15259,hmm,none,2015-05-10,2015-05-08
15259,hmm,none,2015-05-12,2015-05-11
15259,hmm,none,2015-05-14,2015-05-12
15259,wupang,wupang_backup_for_hmm,2015-05-13,2015-05-12
15259,hmm,none,2015-05-16,2015-05-13
15259,hmm,none,2015-05-17,2015-05-14
15259,hmm,none,2015-05-17,2015-05-15
15259,hmm,none,2015-05-17,2015-05-16
19467,hmm,none,2015-05-14,2015-05-11
19467,hmm,none,2015-05-14,2015-05-12
19467,hmm,none,2015-05-14,2015-05-13
17566,hmm,none,2015-05-09,2015-05-07
17566,hmm,none,2015-05-10,2015-05-08
17566,wupang,wupang_backup_for_hmm,2015-05-11,2015-05-09
17566,hmm,none,2015-05-13,2015-05-10
17566,hmm,none,2015-05-13,2015-05-11
17566,hmm,none,2015-05-14,2015-05-12
17566,hmm,none,2015-05-16,2015-05-15
19462,hmm,none,2015-05-13,2015-05-11
19462,hmm,none,2015-05-14,2015-05-12
19462,hmm,none,2015-05-15,2015-05-13
19462,hmm,none,2015-05-15,2015-05-14
19462,hmm,none,2015-05-17,2015-05-15
19462,hmm,none,2015-05-17,2015-05-16
19462,hmm,none,2015-05-18,2015-05-17
19459,wupang,wupang_backup_for_hmm,2015-05-14,2015-05-13
17575,hmm,none,2015-05-09,2015-05-07
17575,hmm,none,2015-05-10,2015-05-08
17575,hmm,none,2015-05-11,2015-05-09
17575,hmm,none,2015-05-12,2015-05-10
17575,hmm,none,2015-05-13,2015-05-11
17575,hmm,none,2015-05-14,2015-05-12
17575,hmm,none,2015-05-15,2015-05-13
17575,hmm,none,2015-05-16,2015-05-14
17575,hmm,none,2015-05-16,2015-05-15
17575,hmm,none,2015-05-18,2015-05-16
17575,hmm,none,2015-05-18,2015-05-17
19518,hmm,none,2015-05-16,2015-05-11
19518,hmm,none,2015-05-16,2015-05-12
19518,hmm,none,2015-05-16,2015-05-13
19518,hmm,none,2015-05-16,2015-05-14
19518,hmm,none,2015-05-17,2015-05-15
19518,hmm,none,2015-05-18,2015-05-16
19518,hmm,none,2015-05-18,2015-05-17
17574,hmm,none,2015-05-09,2015-05-07
17574,hmm,none,2015-05-09,2015-05-08
17574,hmm,none,2015-05-11,2015-05-09
17574,hmm,none,2015-05-13,2015-05-10
17574,hmm,none,2015-05-16,2015-05-11
17574,hmm,none,2015-05-14,2015-05-12
17574,hmm,none,2015-05-15,2015-05-13
17574,hmm,none,2015-05-16,2015-05-14
17574,wupang,wupang_backup_for_hmm,2015-05-16,2015-05-15
17574,hmm,none,2015-05-18,2015-05-16
15276,hmm,none,2015-05-07,2015-05-06
15276,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
17571,hmm,none,2015-05-08,2015-05-07
17571,wupang,wupang_backup_for_hmm,2015-05-09,2015-05-08
17571,hmm,none,2015-05-10,2015-05-09
17571,hmm,none,2015-05-12,2015-05-10
17571,hmm,none,2015-05-12,2015-05-11
17571,hmm,none,2015-05-13,2015-05-12
17571,hmm,none,2015-05-15,2015-05-13
17571,hmm,none,2015-05-15,2015-05-14
17571,hmm,none,2015-05-16,2015-05-15
17571,wupang,wupang_backup_for_hmm,2015-05-16,2015-05-15
17571,hmm,none,2015-05-17,2015-05-16
17571,hmm,none,2015-05-18,2015-05-17
19511,hmm,none,2015-05-12,2015-05-11
19511,hmm,none,2015-05-14,2015-05-12
19511,hmm,none,2015-05-15,2015-05-13
19511,hmm,none,2015-05-16,2015-05-14
19511,hmm,none,2015-05-17,2015-05-15
19511,hmm,none,2015-05-17,2015-05-16
19511,hmm,none,2015-05-18,2015-05-17
17578,hmm,none,2015-05-08,2015-05-07
17578,hmm,none,2015-05-12,2015-05-10
17578,hmm,none,2015-05-17,2015-05-15
19505,hmm,none,2015-05-14,2015-05-11
19505,hmm,none,2015-05-14,2015-05-12
19505,hmm,none,2015-05-16,2015-05-13
19505,hmm,none,2015-05-17,2015-05-14
19505,hmm,none,2015-05-17,2015-05-15
19505,hmm,none,2015-05-18,2015-05-16
19505,hmm,none,2015-05-18,2015-05-17
17577,hmm,none,2015-05-09,2015-05-07
17577,hmm,none,2015-05-10,2015-05-08
17577,hmm,none,2015-05-11,2015-05-09
17577,hmm,none,2015-05-12,2015-05-10
17577,hmm,none,2015-05-13,2015-05-11
17577,hmm,none,2015-05-14,2015-05-12
17577,hmm,none,2015-05-14,2015-05-13
17577,hmm,none,2015-05-15,2015-05-14
17577,hmm,none,2015-05-16,2015-05-15
17577,hmm,none,2015-05-18,2015-05-16
17577,hmm,none,2015-05-18,2015-05-17
15265,hmm,none,2015-05-07,2015-05-06
15265,hmm,none,2015-05-14,2015-05-12
15265,hmm,none,2015-05-14,2015-05-13
15265,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-15
17591,hmm,none,2015-05-09,2015-05-07
17591,hmm,none,2015-05-09,2015-05-08
17591,hmm,none,2015-05-11,2015-05-09
17591,hmm,none,2015-05-11,2015-05-10
17591,hmm,none,2015-05-12,2015-05-11
17591,hmm,none,2015-05-13,2015-05-12
17591,hmm,none,2015-05-14,2015-05-13
17591,hmm,none,2015-05-15,2015-05-14
17591,hmm,none,2015-05-16,2015-05-15
17591,hmm,none,2015-05-17,2015-05-16
17591,hmm,none,2015-05-18,2015-05-17
19500,hmm,none,2015-05-13,2015-05-11
19500,hmm,none,2015-05-13,2015-05-12
19501,hmm,none,2015-05-12,2015-05-11
19501,hmm,none,2015-05-13,2015-05-12
19501,hmm,none,2015-05-14,2015-05-13
19501,hmm,none,2015-05-16,2015-05-14
19501,hmm,none,2015-05-16,2015-05-15
17584,hmm,none,2015-05-09,2015-05-07
17584,hmm,none,2015-05-09,2015-05-08
17584,hmm,none,2015-05-10,2015-05-09
17584,hmm,none,2015-05-11,2015-05-10
17584,hmm,none,2015-05-12,2015-05-11
17584,hmm,none,2015-05-17,2015-05-15
15286,hmm,none,2015-05-15,2015-05-06
15286,hmm,none,2015-05-10,2015-05-07
15286,hmm,none,2015-05-15,2015-05-08
15286,hmm,none,2015-05-11,2015-05-09
15286,hmm,none,2015-05-13,2015-05-10
15286,hmm,none,2015-05-13,2015-05-11
15286,hmm,none,2015-05-15,2015-05-12
15286,hmm,none,2015-05-15,2015-05-13
15286,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
15286,hmm,none,2015-05-16,2015-05-15
15286,hmm,none,2015-05-18,2015-05-16
15286,hmm,none,2015-05-18,2015-05-17
19495,hmm,none,2015-05-13,2015-05-11
19495,hmm,none,2015-05-14,2015-05-12
19495,hmm,none,2015-05-15,2015-05-13
19495,hmm,none,2015-05-16,2015-05-14
19495,hmm,none,2015-05-16,2015-05-15
15285,hmm,none,2015-05-08,2015-05-06
15285,hmm,none,2015-05-10,2015-05-07
15285,hmm,none,2015-05-11,2015-05-08
15285,hmm,none,2015-05-13,2015-05-09
15285,hmm,none,2015-05-13,2015-05-10
15285,hmm,none,2015-05-13,2015-05-11
15285,hmm,none,2015-05-13,2015-05-12
15285,hmm,none,2015-05-14,2015-05-13
17597,hmm,none,2015-05-09,2015-05-07
17597,hmm,none,2015-05-09,2015-05-08
17597,hmm,none,2015-05-11,2015-05-09
17597,hmm,none,2015-05-12,2015-05-10
17597,hmm,none,2015-05-12,2015-05-11
17597,hmm,none,2015-05-13,2015-05-12
17597,hmm,none,2015-05-18,2015-05-13
17597,hmm,none,2015-05-16,2015-05-14
17597,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-15
17597,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-16
17597,hmm,none,2015-05-18,2015-05-17
15284,hmm,none,2015-05-11,2015-05-09
15284,wupang,wupang_backup_for_hmm,2015-05-12,2015-05-11
15284,hmm,none,2015-05-15,2015-05-13
15284,hmm,none,2015-05-15,2015-05-14
17594,hmm,none,2015-05-08,2015-05-07
17594,hmm,none,2015-05-10,2015-05-08
17594,hmm,none,2015-05-10,2015-05-09
17594,hmm,none,2015-05-11,2015-05-10
17594,hmm,none,2015-05-13,2015-05-11
17594,hmm,none,2015-05-13,2015-05-12
17594,hmm,none,2015-05-16,2015-05-14
19490,hmm,none,2015-05-13,2015-05-11
19490,hmm,none,2015-05-14,2015-05-12
19490,hmm,none,2015-05-15,2015-05-13
19490,hmm,none,2015-05-15,2015-05-14
19490,hmm,none,2015-05-17,2015-05-15
19490,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-16
19490,hmm,none,2015-05-18,2015-05-17
19665,wupang,wupang_backup_for_hmm,2015-05-13,2015-05-11
19665,wupang,wupang_backup_for_hmm,2015-05-14,2015-05-12
19665,wupang,wupang_backup_for_hmm,2015-05-16,2015-05-13
19665,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-14
19665,hmm,none,2015-05-18,2015-05-15
19665,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-16
19665,hmm,none,2015-05-18,2015-05-17
19666,hmm,none,2015-05-14,2015-05-11
19666,hmm,none,2015-05-14,2015-05-12
19666,hmm,none,2015-05-15,2015-05-13
19666,hmm,none,2015-05-16,2015-05-15
19668,hmm,none,2015-05-14,2015-05-11
19668,hmm,none,2015-05-14,2015-05-12
19668,hmm,none,2015-05-15,2015-05-13
19668,hmm,none,2015-05-15,2015-05-14
19668,hmm,none,2015-05-18,2015-05-15
19668,hmm,none,2015-05-17,2015-05-16
19668,hmm,none,2015-05-18,2015-05-17
15172,hmm,none,2015-05-07,2015-05-06
15172,hmm,none,2015-05-10,2015-05-08
15172,hmm,none,2015-05-11,2015-05-10
15172,hmm,none,2015-05-13,2015-05-12
15172,wupang,wupang_backup_for_hmm,2015-05-14,2015-05-13
15172,hmm,none,2015-05-15,2015-05-14
19672,hmm,none,2015-05-15,2015-05-13
19672,hmm,none,2015-05-17,2015-05-14
19672,hmm,none,2015-05-18,2015-05-15
19672,hmm,none,2015-05-18,2015-05-16
19672,hmm,none,2015-05-18,2015-05-17
15183,wupang,wupang_backup_for_hmm,2015-05-07,2015-05-06
15183,hmm,none,2015-05-09,2015-05-08
15183,wupang,wupang_backup_for_hmm,2015-05-12,2015-05-09
15183,hmm,none,2015-05-12,2015-05-10
15183,hmm,none,2015-05-13,2015-05-11
15183,hmm,none,2015-05-14,2015-05-12
15183,hmm,none,2015-05-15,2015-05-13
15183,hmm,none,2015-05-18,2015-05-17
19679,hmm,none,2015-05-13,2015-05-12
19648,wupang,wupang_backup_for_hmm,2015-05-13,2015-05-11
19648,hmm,none,2015-05-14,2015-05-12
19648,wupang,wupang_backup_for_hmm,2015-05-16,2015-05-13
19648,hmm,none,2015-05-16,2015-05-14
19648,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-16
19655,wupang,wupang_backup_for_hmm,2015-05-14,2015-05-11
19655,hmm,none,2015-05-14,2015-05-12
19655,hmm,none,2015-05-17,2015-05-13
19655,hmm,none,2015-05-17,2015-05-14
19655,hmm,none,2015-05-17,2015-05-15
19655,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-16
19657,hmm,none,2015-05-12,2015-05-11
19657,hmm,none,2015-05-14,2015-05-12
19657,hmm,none,2015-05-15,2015-05-13
19657,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
19657,hmm,none,2015-05-17,2015-05-15
19657,hmm,none,2015-05-17,2015-05-16
19657,hmm,none,2015-05-18,2015-05-17
17488,hmm,none,2015-05-16,2015-05-14
17488,hmm,none,2015-05-17,2015-05-15
17488,hmm,none,2015-05-18,2015-05-16
17488,hmm,none,2015-05-18,2015-05-17
17490,hmm,none,2015-05-08,2015-05-07
17490,hmm,none,2015-05-09,2015-05-08
17490,hmm,none,2015-05-11,2015-05-10
17490,hmm,none,2015-05-12,2015-05-11
17490,hmm,none,2015-05-13,2015-05-12
19661,hmm,none,2015-05-14,2015-05-12
19661,hmm,none,2015-05-17,2015-05-15
19661,hmm,none,2015-05-17,2015-05-16
19661,hmm,none,2015-05-18,2015-05-17
19660,hmm,none,2015-05-13,2015-05-11
19660,hmm,none,2015-05-14,2015-05-12
19660,hmm,none,2015-05-14,2015-05-13
19660,hmm,none,2015-05-17,2015-05-15
19660,hmm,none,2015-05-17,2015-05-16
19663,hmm,none,2015-05-18,2015-05-17
19699,hmm,none,2015-05-13,2015-05-11
19699,hmm,none,2015-05-13,2015-05-12
19699,hmm,none,2015-05-14,2015-05-13
19699,hmm,none,2015-05-15,2015-05-14
19699,hmm,none,2015-05-16,2015-05-15
19699,hmm,none,2015-05-17,2015-05-16
17515,hmm,none,2015-05-08,2015-05-07
17515,wupang,wupang_backup_for_hmm,2015-05-09,2015-05-08
17515,hmm,none,2015-05-10,2015-05-09
17515,hmm,none,2015-05-11,2015-05-10
17515,wupang,wupang_backup_for_hmm,2015-05-11,2015-05-10
17515,wupang,wupang_backup_for_hmm,2015-05-13,2015-05-12
17515,wupang,wupang_backup_for_hmm,2015-05-14,2015-05-13
17515,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
17515,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-16
17515,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-17
19697,hmm,none,2015-05-12,2015-05-11
19697,hmm,none,2015-05-14,2015-05-12
19697,hmm,none,2015-05-15,2015-05-13
19697,hmm,none,2015-05-16,2015-05-14
19697,hmm,none,2015-05-16,2015-05-15
19697,hmm,none,2015-05-17,2015-05-16
19697,hmm,none,2015-05-18,2015-05-17
17519,hmm,none,2015-05-08,2015-05-07
17519,hmm,none,2015-05-12,2015-05-10
17519,hmm,none,2015-05-12,2015-05-11
17519,hmm,none,2015-05-13,2015-05-12
17519,hmm,none,2015-05-14,2015-05-13
17519,hmm,none,2015-05-15,2015-05-14
17519,hmm,none,2015-05-17,2015-05-16
17519,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-17
19710,wupang,wupang_backup_for_hmm,2015-05-12,2015-05-11
19710,hmm,none,2015-05-14,2015-05-12
19710,hmm,none,2015-05-15,2015-05-13
19710,hmm,none,2015-05-15,2015-05-14
19710,hmm,none,2015-05-17,2015-05-15
19710,hmm,none,2015-05-17,2015-05-16
17510,hmm,none,2015-05-09,2015-05-07
17510,wupang,wupang_backup_for_hmm,2015-05-09,2015-05-08
17510,hmm,none,2015-05-10,2015-05-09
17510,hmm,none,2015-05-13,2015-05-11
17510,hmm,none,2015-05-13,2015-05-12
17510,hmm,none,2015-05-14,2015-05-13
17510,hmm,none,2015-05-15,2015-05-14
17510,wupang,wupang_backup_for_hmm,2015-05-18,2015-05-17
15213,hmm,none,2015-05-07,2015-05-06
15213,hmm,none,2015-05-08,2015-05-07
15213,hmm,none,2015-05-09,2015-05-08
15213,hmm,none,2015-05-16,2015-05-13
15213,hmm,none,2015-05-17,2015-05-14
15213,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
15213,hmm,none,2015-05-17,2015-05-15
15213,hmm,none,2015-05-17,2015-05-16
19708,hmm,none,2015-05-13,2015-05-11
19708,wupang,wupang_backup_for_hmm,2015-05-12,2015-05-11
19708,hmm,none,2015-05-15,2015-05-12
19708,hmm,none,2015-05-16,2015-05-13
19708,hmm,none,2015-05-16,2015-05-14
19708,wupang,wupang_backup_for_hmm,2015-05-15,2015-05-14
19708,hmm,none,2015-05-18,2015-05-15
19708,hmm,none,2015-05-18,2015-05-16
19708,wupang,wupang_backup_for_hmm,2015-05-17,2015-05-16
19708,hmm,none,2015-05-18,2015-05-17
19709,hmm,none,2015-05-13,2015-05-11
19709,hmm,none,2015-05-14,2015-05-12
19686,hmm,none,2015-05-13,2015-05-11
19686,hmm,none,2015-05-14,2015-05-12
19686,hmm,none,2015-05-14,2015-05-13
19686,hmm,none,2015-05-16,2015-05-15
19686,hmm,none,2015-05-17,2015-05-16
17534,hmm,none,2015-05-09,2015-05-07
17534,hmm,none,2015-05-09,2015-05-08
17534,hmm,none,2015-05-11,2015-05-09
17534,hmm,none,2015-05-12,2015-05-10
17534,hmm,none,2015-05-13,2015-05-11
17534,hmm,none,2015-05-13,2015-05-12
17534,hmm,none,2015-05-16,2015-05-14
17534,hmm,none,2015-05-16,2015-05-15
17534,hmm,none,2015-05-17,2015-05-16
17534,hmm,none,2015-05-18,2015-05-17
17520,hmm,none,2015-05-09,2015-05-07
17520,hmm,none,2015-05-10,2015-05-08
17520,hmm,none,2015-05-11,2015-05-09
17520,hmm,none,2015-05-11,2015-05-10
17520,hmm,none,2015-05-12,2015-05-11
17520,hmm,none,2015-05-14,2015-05-12
17520,hmm,none,2015-05-14,2015-05-13
17520,hmm,none,2015-05-15,2015-05-14
17520,hmm,none,2015-05-16,2015-05-15
17520,hmm,none,2015-05-17,2015-05-16
17520,hmm,none,2015-05-18,2015-05-17
15230,hmm,none,2015-05-08,2015-05-06
15230,hmm,none,2015-05-09,2015-05-07
15230,wupang,wupang_backup_for_hmm,2015-05-16,2015-05-15
19695,hmm,none,2015-05-12,2015-05-11
19695,hmm,none,2015-05-13,2015-05-12
