date,event_type,account_id,algorithm,delta,version
2015-04-21,WAKE_UP,15457,hmm,40,none
2015-04-21,OUT_OF_BED,15457,hmm,15,none
2015-04-21,OUT_OF_BED,1796,wupang,-26,none
2015-04-21,WAKE_UP,1796,wupang,-23,none
2015-04-21,OUT_OF_BED,15305,wupang,78,none
2015-04-21,OUT_OF_BED,15587,wupang,170,none
2015-04-21,WAKE_UP,15281,hmm,-28,none
2015-04-21,IN_BED,15594,wupang,80,none
2015-04-21,WAKE_UP,1604,wupang,71,none
2015-04-21,OUT_OF_BED,1604,wupang,85,none
2015-04-21,IN_BED,1001,hmm,-20,none
2015-04-21,SLEEP,1001,hmm,-27,none
2015-04-21,WAKE_UP,1001,hmm,40,none
2015-04-21,OUT_OF_BED,1001,hmm,60,none
2015-04-21,OUT_OF_BED,15542,hmm,-66,none
2015-04-21,OUT_OF_BED,1562,hmm,-19,none
2015-04-21,SLEEP,1562,hmm,60,none
2015-04-21,SLEEP,15057,wupang,106,none
2015-04-21,OUT_OF_BED,1562,hmm,-37,none
2015-04-21,OUT_OF_BED,1414,wupang,11,none
2015-04-21,OUT_OF_BED,1414,wupang,11,none
2015-04-21,OUT_OF_BED,15102,hmm,14,none
2015-04-21,WAKE_UP,15481,hmm,-100,none
2015-04-21,OUT_OF_BED,1609,wupang,20,none
2015-04-21,OUT_OF_BED,15481,hmm,-167,none
2015-04-21,WAKE_UP,1323,wupang,-118,none
2015-04-21,OUT_OF_BED,1323,wupang,-60,none
2015-04-21,WAKE_UP,15574,wupang,-95,none
2015-04-21,OUT_OF_BED,15574,wupang,-63,none
2015-04-21,SLEEP,15464,wupang,18,none
2015-04-21,WAKE_UP,15464,wupang,-15,none
2015-04-21,OUT_OF_BED,15242,hmm,-17,none
2015-04-21,WAKE_UP,15242,hmm,-11,none
2015-04-21,SLEEP,15153,wupang,14,none
2015-04-21,IN_BED,1967,wupang,-57,none
2015-04-21,OUT_OF_BED,15363,wupang,42,none
2015-04-21,WAKE_UP,15363,wupang,43,none
2015-04-21,IN_BED,15356,wupang,-309,none
2015-04-21,WAKE_UP,15356,wupang,-42,none
2015-04-21,OUT_OF_BED,15356,wupang,-23,none
2015-04-21,OUT_OF_BED,15355,wupang,173,none
2015-04-21,OUT_OF_BED,15084,wupang,24,none
2015-04-21,OUT_OF_BED,15429,wupang,-100,none
2015-04-21,WAKE_UP,15429,wupang,-93,none
2015-04-21,SLEEP,15689,wupang,65,none
2015-04-21,OUT_OF_BED,1516,wupang,78,none
2015-04-21,IN_BED,15398,wupang,174,none
2015-04-21,SLEEP,15398,wupang,164,none
2015-04-21,WAKE_UP,15398,wupang,60,none
2015-04-21,OUT_OF_BED,15398,wupang,54,none
2015-04-21,WAKE_UP,15259,wupang,143,none
2015-04-21,OUT_OF_BED,1409,wupang,-13,none
2015-04-21,SLEEP,15167,wupang,165,none
2015-04-21,OUT_OF_BED,15173,wupang,26,none
2015-04-21,WAKE_UP,15070,hmm,-255,none
2015-04-21,OUT_OF_BED,15070,hmm,-276,none
2015-04-21,OUT_OF_BED,1746,wupang,-9,none
2015-04-21,WAKE_UP,15281,hmm,-60,none
2015-04-21,OUT_OF_BED,15281,hmm,-24,none
2015-04-22,WAKE_UP,15668,wupang,360,none
2015-04-21,OUT_OF_BED,1866,wupang,203,none
2015-04-21,IN_BED,15314,wupang,-20,none
2015-04-21,OUT_OF_BED,1546,wupang,-30,none
2015-04-21,SLEEP,1524,wupang,111,none
2015-04-21,OUT_OF_BED,15442,hmm,-60,none
2015-04-21,WAKE_UP,1013,wupang,87,none
2015-04-21,OUT_OF_BED,1013,wupang,100,none
2015-04-21,SLEEP,15446,wupang,26,none
2015-04-21,OUT_OF_BED,15662,hmm,-110,none
2015-04-21,WAKE_UP,1506,wupang,10,none
2015-04-21,WAKE_UP,1012,hmm,4,none
2015-04-21,SLEEP,1012,hmm,1,none
2015-04-21,SLEEP,1573,wupang,27,none
2015-04-21,OUT_OF_BED,1573,wupang,7,none
2015-04-21,WAKE_UP,15120,hmm,-47,none
2015-04-21,OUT_OF_BED,15120,hmm,-28,none
2015-04-21,WAKE_UP,15337,wupang,222,none
2015-04-21,IN_BED,15347,wupang,92,none
2015-04-21,OUT_OF_BED,15347,wupang,-7,none
2015-04-21,WAKE_UP,15399,wupang,160,none
2015-04-21,WAKE_UP,15604,wupang,-60,none
2015-04-21,OUT_OF_BED,15155,wupang,-325,none
2015-04-21,OUT_OF_BED,1574,wupang,128,none
2015-04-21,IN_BED,1536,wupang,-158,none
2015-04-21,OUT_OF_BED,1536,wupang,18,none
2015-04-21,SLEEP,1536,wupang,-164,none
2015-04-21,WAKE_UP,15154,wupang,-117,none
2015-04-21,OUT_OF_BED,15343,wupang,-13,none
2015-04-21,OUT_OF_BED,15532,hmm,-13,none
2015-04-21,IN_BED,15415,wupang,-83,none
2015-04-21,OUT_OF_BED,1522,hmm,-17,none
2015-04-21,WAKE_UP,1522,hmm,-21,none
2015-04-21,OUT_OF_BED,1068,hmm,180,none
2015-04-21,OUT_OF_BED,15399,wupang,158,none
2015-04-21,OUT_OF_BED,1470,hmm,-336,none
2015-04-21,OUT_OF_BED,1470,hmm,-336,none
2015-04-21,OUT_OF_BED,15602,hmm,-40,none
2015-04-21,WAKE_UP,1470,hmm,-315,none
2015-04-21,WAKE_UP,15602,hmm,-43,none
2015-04-21,OUT_OF_BED,1589,wupang,-169,none
2015-04-22,IN_BED,15355,wupang,298,none
2015-04-22,WAKE_UP,15245,wupang,118,none
2015-04-22,OUT_OF_BED,15245,wupang,108,none
2015-04-22,SLEEP,15245,wupang,-52,none
2015-04-22,OUT_OF_BED,15155,wupang,84,none
2015-04-21,WAKE_UP,1969,wupang,-480,none
2015-04-21,OUT_OF_BED,1969,wupang,-482,none
2015-04-22,OUT_OF_BED,15254,wupang,32,none
2015-04-22,WAKE_UP,15254,wupang,33,none
2015-04-22,OUT_OF_BED,15459,wupang,-227,none
2015-04-22,SLEEP,1479,wupang,216,none
2015-04-22,OUT_OF_BED,1721,hmm,443,none
2015-04-22,WAKE_UP,1721,hmm,435,none
2015-04-22,OUT_OF_BED,15523,wupang,78,none
2015-04-22,WAKE_UP,15523,wupang,97,none
2015-04-22,WAKE_UP,1541,hmm,25,none
2015-04-22,OUT_OF_BED,1541,hmm,60,none
2015-04-21,OUT_OF_BED,15608,wupang,-70,none
2015-04-22,IN_BED,1541,hmm,48,none
2015-04-21,WAKE_UP,15608,wupang,-60,none
2015-04-21,OUT_OF_BED,15610,hmm,-49,none
2015-04-21,WAKE_UP,15610,hmm,-12,none
2015-04-22,OUT_OF_BED,15608,wupang,46,none
2015-04-22,IN_BED,15073,wupang,-37,none
2015-04-22,WAKE_UP,15073,wupang,36,none
2015-04-22,OUT_OF_BED,15073,wupang,32,none
2015-04-22,OUT_OF_BED,15264,wupang,123,none
2015-04-22,IN_BED,1414,wupang,-14,none
2015-04-22,IN_BED,1414,wupang,-14,none
2015-04-22,OUT_OF_BED,1496,wupang,67,none
2015-04-22,OUT_OF_BED,15470,hmm,11,none
2015-04-22,OUT_OF_BED,1536,wupang,25,none
2015-04-22,OUT_OF_BED,15470,hmm,7,none
2015-04-22,OUT_OF_BED,1607,wupang,92,none
2015-04-22,OUT_OF_BED,1607,wupang,92,none
2015-04-22,OUT_OF_BED,15292,hmm,24,none
2015-04-22,WAKE_UP,1400,hmm,41,none
2015-04-22,OUT_OF_BED,1400,hmm,13,none
2015-04-22,SLEEP,15621,hmm,120,none
2015-04-22,WAKE_UP,1930,hmm,16,none
2015-04-22,WAKE_UP,15365,wupang,71,none
2015-04-22,OUT_OF_BED,15365,wupang,68,none
2015-04-22,WAKE_UP,15244,wupang,-18,none
2015-04-22,WAKE_UP,15187,wupang,149,none
2015-04-22,SLEEP,15365,wupang,24,none
2015-04-22,IN_BED,15365,wupang,52,none
2015-04-22,OUT_OF_BED,1545,wupang,22,none
2015-04-21,WAKE_UP,15376,wupang,80,none
2015-04-22,WAKE_UP,1545,wupang,30,none
2015-04-21,OUT_OF_BED,15376,wupang,104,none
2015-04-22,SLEEP,15089,wupang,55,none
2015-04-22,OUT_OF_BED,15089,wupang,30,none
2015-04-22,OUT_OF_BED,15098,wupang,129,none
2015-04-21,IN_BED,15069,wupang,-4,none
2015-04-21,OUT_OF_BED,15069,wupang,-12,none
2015-04-22,WAKE_UP,1792,hmm,33,none
2015-04-22,OUT_OF_BED,1792,hmm,18,none
2015-04-22,OUT_OF_BED,15132,hmm,14,none
2015-04-22,OUT_OF_BED,1588,wupang,57,none
2015-04-22,WAKE_UP,15105,wupang,106,none
2015-04-22,OUT_OF_BED,15233,wupang,28,none
2015-04-22,SLEEP,15105,wupang,69,none
2015-04-22,WAKE_UP,15233,wupang,92,none
2015-04-22,SLEEP,15296,wupang,268,none
2015-04-22,IN_BED,1849,wupang,-27,none
2015-04-22,WAKE_UP,1849,wupang,9,none
2015-04-22,OUT_OF_BED,1931,hmm,10,none
2015-04-22,OUT_OF_BED,15203,wupang,60,none
2015-04-22,WAKE_UP,15203,wupang,28,none
2015-04-22,WAKE_UP,15375,wupang,211,none
2015-04-22,OUT_OF_BED,15375,wupang,207,none
2015-04-22,SLEEP,1498,wupang,-46,none
2015-04-22,OUT_OF_BED,1498,wupang,11,none
2015-04-22,WAKE_UP,15524,wupang,60,none
2015-04-22,OUT_OF_BED,15524,wupang,70,none
2015-04-22,IN_BED,15292,hmm,86,none
2015-04-22,SLEEP,15292,hmm,76,none
2015-04-22,SLEEP,15586,wupang,145,none
2015-04-22,SLEEP,15689,wupang,49,none
2015-04-22,WAKE_UP,15689,wupang,26,none
2015-04-22,OUT_OF_BED,15118,wupang,91,none
2015-04-22,OUT_OF_BED,15118,wupang,36,none
2015-04-22,WAKE_UP,1614,wupang,31,none
2015-04-22,OUT_OF_BED,1614,wupang,20,none
2015-04-22,SLEEP,15247,wupang,10,none
2015-04-22,WAKE_UP,15247,wupang,35,none
2015-04-22,OUT_OF_BED,15143,wupang,74,none
2015-04-22,WAKE_UP,15143,wupang,120,none
2015-04-22,OUT_OF_BED,15386,wupang,144,none
2015-04-22,OUT_OF_BED,15667,wupang,80,none
2015-04-22,OUT_OF_BED,1560,hmm,8,none
2015-04-22,IN_BED,15442,hmm,19,none
2015-04-22,IN_BED,15226,wupang,136,none
2015-04-22,WAKE_UP,15338,wupang,0,none
2015-04-22,OUT_OF_BED,15338,wupang,12,none
2015-04-22,OUT_OF_BED,15070,hmm,19,none
2015-04-22,OUT_OF_BED,15145,wupang,21,none
2015-04-22,OUT_OF_BED,1839,wupang,60,none
2015-04-22,WAKE_UP,1731,hmm,-5,none
2015-04-22,OUT_OF_BED,1731,hmm,5,none
2015-04-22,WAKE_UP,15235,wupang,11,none
2015-04-22,OUT_OF_BED,15765,wupang,221,none
2015-04-22,WAKE_UP,15253,wupang,120,none
2015-04-22,OUT_OF_BED,15253,wupang,121,none
2015-04-22,OUT_OF_BED,15662,hmm,-83,none
2015-04-22,WAKE_UP,15662,hmm,-83,none
2015-04-22,IN_BED,15539,wupang,111,none
2015-04-22,SLEEP,15539,wupang,88,none
2015-04-22,OUT_OF_BED,15050,hmm,59,none
2015-04-22,SLEEP,15226,wupang,130,none
2015-04-22,WAKE_UP,15226,wupang,104,none
2015-04-22,OUT_OF_BED,15226,wupang,105,none
2015-04-22,WAKE_UP,1566,wupang,10,none
2015-04-22,WAKE_UP,1566,wupang,10,none
2015-04-22,WAKE_UP,1437,wupang,-60,none
2015-04-22,OUT_OF_BED,1437,wupang,-47,none
2015-04-22,WAKE_UP,1323,wupang,94,none
2015-04-22,OUT_OF_BED,1489,wupang,3,none
2015-04-22,OUT_OF_BED,1489,wupang,151,none
2015-04-22,WAKE_UP,1556,wupang,41,none
2015-04-22,WAKE_UP,1556,wupang,11,none
2015-04-22,OUT_OF_BED,1517,wupang,120,none
2015-04-22,WAKE_UP,1517,wupang,120,none
2015-04-22,WAKE_UP,15357,wupang,115,none
2015-04-22,OUT_OF_BED,15355,wupang,305,none
2015-04-22,WAKE_UP,15357,wupang,18,none
2015-04-22,WAKE_UP,15663,wupang,107,none
2015-04-22,SLEEP,15663,wupang,8,none
2015-04-22,WAKE_UP,1487,wupang,53,none
2015-04-22,WAKE_UP,1487,wupang,73,none
2015-04-22,WAKE_UP,15254,wupang,11,none
2015-04-22,OUT_OF_BED,15254,wupang,10,none
2015-04-22,OUT_OF_BED,15387,wupang,38,none
2015-04-22,IN_BED,15486,wupang,-81,none
2015-04-22,OUT_OF_BED,15486,wupang,38,none
2015-04-22,OUT_OF_BED,1190,hmm,47,none
2015-04-22,SLEEP,15486,wupang,-132,none
2015-04-22,OUT_OF_BED,15486,wupang,16,none
2015-04-22,WAKE_UP,15486,wupang,14,none
2015-04-22,SLEEP,15443,wupang,185,none
2015-04-22,OUT_OF_BED,15443,wupang,88,none
2015-04-22,SLEEP,15574,wupang,269,none
2015-04-22,WAKE_UP,15604,wupang,-81,none
2015-04-22,IN_BED,15356,wupang,-119,none
2015-04-22,WAKE_UP,15070,hmm,44,none
2015-04-22,WAKE_UP,15070,hmm,13,none
2015-04-22,WAKE_UP,15070,hmm,342,none
2015-04-22,WAKE_UP,15356,wupang,-24,none
2015-04-22,SLEEP,15070,hmm,-252,none
2015-04-22,WAKE_UP,15489,wupang,12,none
2015-04-22,SLEEP,15655,wupang,36,none
2015-04-22,WAKE_UP,1863,wupang,60,none
2015-04-22,OUT_OF_BED,1863,wupang,36,none
2015-04-22,SLEEP,1834,wupang,201,none
2015-04-22,OUT_OF_BED,1158,wupang,151,none
2015-04-22,WAKE_UP,1323,wupang,-93,none
2015-04-22,SLEEP,15265,wupang,-60,none
2015-04-22,IN_BED,15366,wupang,93,none
2015-04-22,SLEEP,15742,hmm,60,none
2015-04-22,OUT_OF_BED,15241,hmm,-23,none
2015-04-22,OUT_OF_BED,15614,wupang,26,none
2015-04-22,IN_BED,15610,hmm,120,none
2015-04-22,IN_BED,15090,hmm,-268,none
2015-04-22,SLEEP,15392,hmm,74,none
2015-04-22,SLEEP,15090,hmm,-239,none
2015-04-22,OUT_OF_BED,1113,wupang,176,none
2015-04-22,OUT_OF_BED,15536,wupang,51,none
2015-04-22,OUT_OF_BED,15452,hmm,-86,none
2015-04-22,SLEEP,15452,hmm,-540,none
2015-04-22,WAKE_UP,15452,hmm,-120,none
2015-04-22,IN_BED,15711,hmm,26,none
2015-04-22,OUT_OF_BED,15343,wupang,55,none
2015-04-22,WAKE_UP,1437,wupang,-70,none
2015-04-22,OUT_OF_BED,1437,wupang,-61,none
2015-04-22,SLEEP,1562,hmm,37,none
2015-04-22,WAKE_UP,1211,hmm,-66,none
2015-04-22,IN_BED,15594,wupang,89,none
2015-04-22,SLEEP,15084,wupang,-56,none
2015-04-22,OUT_OF_BED,15084,wupang,23,none
2015-04-22,IN_BED,15185,wupang,14,none
2015-04-22,OUT_OF_BED,1796,wupang,-17,none
2015-04-22,IN_BED,15245,wupang,-14,none
2015-04-22,IN_BED,15339,wupang,242,none
2015-04-22,OUT_OF_BED,15311,hmm,-8,none
2015-04-22,SLEEP,15339,wupang,182,none
2015-04-22,IN_BED,15311,hmm,53,none
2015-04-22,OUT_OF_BED,1727,wupang,237,none
2015-04-22,WAKE_UP,1727,wupang,240,none
2015-04-22,OUT_OF_BED,15765,wupang,-177,none
2015-04-22,WAKE_UP,15417,wupang,162,none
2015-04-22,OUT_OF_BED,1788,wupang,74,none
2015-04-22,WAKE_UP,1788,wupang,85,none
2015-04-22,OUT_OF_BED,15355,wupang,155,none
2015-04-22,WAKE_UP,15132,hmm,-30,none
2015-04-22,OUT_OF_BED,15132,hmm,-31,none
2015-04-22,SLEEP,1381,hmm,120,none
2015-04-22,OUT_OF_BED,1381,hmm,-25,none
2015-04-22,SLEEP,15074,wupang,77,none
2015-04-22,OUT_OF_BED,15074,wupang,-698,none
2015-04-22,OUT_OF_BED,15508,wupang,-381,none
2015-04-22,WAKE_UP,15508,wupang,325,none
2015-04-22,WAKE_UP,1528,wupang,52,none
2015-04-22,WAKE_UP,1062,hmm,136,none
2015-04-22,OUT_OF_BED,1062,hmm,110,none
2015-04-22,IN_BED,1820,hmm,-177,none
2015-04-22,SLEEP,1820,hmm,-143,none
2015-04-22,WAKE_UP,1820,hmm,147,none
2015-04-22,OUT_OF_BED,1820,hmm,236,none
2015-04-22,OUT_OF_BED,15663,wupang,-34,none
2015-04-22,WAKE_UP,15185,wupang,-45,none
2015-04-22,IN_BED,1446,wupang,28,none
2015-04-22,SLEEP,1446,wupang,36,none
2015-04-22,WAKE_UP,15355,wupang,161,none
2015-04-21,WAKE_UP,15355,wupang,178,none
2015-04-22,WAKE_UP,1508,wupang,-14,none
2015-04-22,OUT_OF_BED,1508,wupang,-23,none
2015-04-22,WAKE_UP,1748,wupang,74,none
2015-04-22,OUT_OF_BED,15271,hmm,-14,none
2015-04-22,OUT_OF_BED,1524,wupang,397,none
2015-04-22,WAKE_UP,1524,wupang,394,none
2015-04-22,OUT_OF_BED,1190,hmm,-65,none
2015-04-22,WAKE_UP,1725,wupang,-64,none
2015-04-22,WAKE_UP,1190,hmm,-64,none
2015-04-22,SLEEP,1725,wupang,39,none
2015-04-22,SLEEP,1190,hmm,-34,none
2015-04-22,WAKE_UP,15469,wupang,-19,none
2015-04-22,SLEEP,1855,wupang,0,none
2015-04-22,OUT_OF_BED,1158,wupang,41,none
2015-04-22,OUT_OF_BED,15256,wupang,31,none
2015-04-22,WAKE_UP,15256,wupang,13,none
2015-04-23,OUT_OF_BED,1506,wupang,48,none
2015-04-21,IN_BED,15309,wupang,168,none
2015-04-21,SLEEP,15309,wupang,180,none
2015-04-22,OUT_OF_BED,1702,hmm,-11,none
2015-04-23,SLEEP,1479,wupang,60,none
2015-04-22,OUT_OF_BED,1092,hmm,-32,none
2015-04-23,IN_BED,1768,wupang,40,none
2015-04-22,OUT_OF_BED,15398,wupang,-5,none
2015-04-21,OUT_OF_BED,1092,hmm,0,none
2015-04-22,WAKE_UP,15398,wupang,-9,none
2015-04-22,WAKE_UP,1092,hmm,-44,none
2015-04-22,SLEEP,1092,hmm,0,none
2015-04-22,OUT_OF_BED,1438,wupang,-291,none
2015-04-22,WAKE_UP,1438,wupang,-281,none
2015-04-22,OUT_OF_BED,15086,wupang,118,none
2015-04-22,WAKE_UP,15086,wupang,173,none
2015-04-23,IN_BED,15777,wupang,56,none
2015-04-22,SLEEP,1228,wupang,60,none
2015-04-22,WAKE_UP,1228,wupang,71,none
2015-04-22,SLEEP,15504,wupang,180,none
2015-04-23,OUT_OF_BED,15777,wupang,89,none
2015-04-22,WAKE_UP,15159,wupang,123,none
2015-04-22,OUT_OF_BED,15159,wupang,133,none
2015-04-22,SLEEP,15216,wupang,120,none
2015-04-22,IN_BED,15154,wupang,29,none
2015-04-22,WAKE_UP,15154,wupang,-83,none
2015-04-22,OUT_OF_BED,15599,wupang,51,none
2015-04-22,OUT_OF_BED,15354,wupang,93,none
2015-04-22,WAKE_UP,15420,hmm,-68,none
2015-04-22,SLEEP,15103,wupang,180,none
2015-04-23,WAKE_UP,15365,wupang,186,none
2015-04-23,WAKE_UP,15365,wupang,6,none
2015-04-23,WAKE_UP,15777,wupang,109,none
2015-04-22,SLEEP,15534,wupang,309,none
